ParentPath,FileName,FileSize
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Drawing.dll,595712
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Drawing.Primitives.dll,29824
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Drawing.tlb,8704
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Dynamic.dll,131632
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Dynamic.Runtime.dll,30344
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.EnterpriseServices.dll,242176
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.EnterpriseServices.Thunk.dll,109544
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.EnterpriseServices.tlb,34304
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.EnterpriseServices.Wrapper.dll,130560
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Globalization.Calendars.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Globalization.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Globalization.Extensions.dll,29824
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IdentityModel.dll,1088816
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IdentityModel.Selectors.dll,145456
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IdentityModel.Services.dll,192392
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.Compression.dll,72776
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.Compression.FileSystem.dll,34280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.Compression.ZipFile.dll,29768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.FileSystem.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.FileSystem.DriveInfo.dll,29320
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.FileSystem.Primitives.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.FileSystem.Watcher.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.IsolatedStorage.dll,29736
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.Log.dll,134640
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.MemoryMappedFiles.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.Pipes.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.IO.UnmanagedMemoryStream.dll,29768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Linq.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Linq.Expressions.dll,31280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Linq.Parallel.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Linq.Queryable.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Management.dll,408880
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Management.Instrumentation.dll,146408
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Messaging.dll,278576
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.dll,258096
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Http.dll,205360
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Http.Rtc.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Http.WebRequest.dll,51760
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.NameResolution.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.NetworkInformation.dll,31304
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Ping.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Primitives.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Requests.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Security.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.Sockets.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.WebHeaderCollection.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.WebSockets.Client.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Net.WebSockets.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Numerics.dll,139848
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Numerics.Vectors.dll,32296
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ObjectModel.dll,30792
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.context.dll,109128
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.dll,30760
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.Emit.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.Emit.ILGeneration.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.Emit.Lightweight.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.Extensions.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Reflection.Primitives.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Resources.Reader.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Resources.ResourceManager.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Resources.Writer.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Caching.dll,110360
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.CompilerServices.VisualC.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.dll,38472
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.DurableInstancing.dll,173616
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Extensions.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Handles.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.InteropServices.dll,33328
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.InteropServices.RuntimeInformation.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.InteropServices.WindowsRuntime.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Numerics.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Remoting.dll,348208
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Serialization.dll,1049392
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Serialization.Formatters.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Serialization.Formatters.Soap.dll,142384
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Serialization.Json.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Serialization.Primitives.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.Serialization.Xml.dll,30760
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.WindowsRuntime.dll,160904
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Runtime.WindowsRuntime.UI.Xaml.dll,73264
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Claims.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Cryptography.Algorithms.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Cryptography.Csp.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Cryptography.Encoding.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Cryptography.Primitives.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Cryptography.X509Certificates.dll,31280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.dll,320280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.Principal.dll,29768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Security.SecureString.dll,29744
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Activation.dll,203032
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Activities.dll,555400
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Channels.dll,151944
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Discovery.dll,302480
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.dll,6386992
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Duplex.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Http.dll,30280
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Internals.dll,248624
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.NetTcp.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Primitives.dll,34864
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Routing.dll,131344
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Security.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.ServiceMoniker40.dll,24040
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.WasHosting.dll,34192
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceModel.Web.dll,321816
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ServiceProcess.dll,139400
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Text.Encoding.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Text.Encoding.Extensions.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Text.RegularExpressions.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.dll,30792
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.Overlapped.dll,29832
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.Tasks.dll,31304
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.Tasks.Parallel.dll,29824
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.Thread.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.ThreadPool.dll,30248
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Threading.Timer.dll,29768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.tlb,72192
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Transactions.dll,315368
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.ValueTuple.dll,29824
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Abstractions.dll,23320
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.ApplicationServices.dll,65936
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.DataVisualization.Design.dll,106264
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.DataVisualization.dll,1698072
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.dll,5399480
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.DynamicData.Design.dll,45336
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.DynamicData.dll,248600
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Entity.Design.dll,177640
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Entity.dll,166376
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Extensions.Design.dll,357144
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Extensions.dll,1844592
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Mobile.dll,831496
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.RegularExpressions.dll,107016
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Routing.dll,23320
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.Services.dll,847488
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Web.tlb,7168
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Windows.dll,31880
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Windows.Forms.DataVisualization.Design.dll,82712
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Windows.Forms.DataVisualization.dll,1720104
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Windows.Forms.dll,5922672
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Windows.Forms.tlb,87040
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Workflow.Activities.dll,1051112
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Workflow.ComponentModel.dll,1557272
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Workflow.Runtime.dll,503064
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.WorkflowServices.dll,451864
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xaml.dll,634224
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xaml.Hosting.dll,44008
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.XML.dll,2647680
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.Linq.dll,163976
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.ReaderWriter.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.Serialization.dll,46208
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.XDocument.dll,30256
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.XmlDocument.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.XmlSerializer.dll,30768
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.XPath.dll,29832
.\Windows\Microsoft.NET\Framework64\v4.0.30319,System.Xml.XPath.XDocument.dll,29320
.\Windows\Microsoft.NET\Framework64\v4.0.30319,ThirdPartyNotices.txt,61714
.\Windows\Microsoft.NET\Framework64\v4.0.30319,TLBREF.DLL,134664
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallCommon.sql,3890
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallMembership.sql,6909
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallPersistSqlState.sql,10195
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallPersonalization.sql,7489
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UnInstallProfile.SQL,4760
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallRoles.sql,5869
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallSqlState.sql,9691
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallSqlStateTemplate.sql,11797
.\Windows\Microsoft.NET\Framework64\v4.0.30319,UninstallWebEventSqlProvider.sql,3006
.\Windows\Microsoft.NET\Framework64\v4.0.30319,vbc.exe,3235192
.\Windows\Microsoft.NET\Framework64\v4.0.30319,vbc.exe.config,182
.\Windows\Microsoft.NET\Framework64\v4.0.30319,vbc.rsp,1467
.\Windows\Microsoft.NET\Framework64\v4.0.30319,webengine.dll,22560
.\Windows\Microsoft.NET\Framework64\v4.0.30319,webengine4.dll,676272
.\Windows\Microsoft.NET\Framework64\v4.0.30319,WMINet_Utils.dll,196072
.\Windows\Microsoft.NET\Framework64\v4.0.30319,Workflow.Targets,7128
.\Windows\Microsoft.NET\Framework64\v4.0.30319,Workflow.VisualBasic.Targets,8587
.\Windows\Microsoft.NET\Framework64\v4.0.30319,WorkflowServiceHostPerformanceCounters.dll,102672
.\Windows\Microsoft.NET\Framework64\v4.0.30319,WorkflowServiceHostPerformanceCounters.man,43288
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\en-US,PresentationHost_v0400.dll.mui,78880
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\Fonts,GlobalMonospace.CompositeFont,26040
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\Fonts,GlobalSansSerif.CompositeFont,26489
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\Fonts,GlobalSerif.CompositeFont,29779
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\Fonts,GlobalUserInterface.CompositeFont,264986
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,GlobalMonospace.CompositeFont,26040
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,GlobalSansSerif.CompositeFont,26489
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,GlobalSerif.CompositeFont,29779
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,GlobalUserInterface.CompositeFont,264986
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko-KR,PresentationHost_v0400.dll.mui,84248
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,PresentationBuildTasks.resources.dll,61416
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,PresentationCore.resources.dll,126440
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,PresentationFramework.resources.dll,282600
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,PresentationUI.resources.dll,551912
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,ReachFramework.resources.dll,46056
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,System.Printing.resources.dll,34280
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,System.Speech.resources.dll,226312
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,System.Windows.Controls.Ribbon.resources.dll,344344
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,System.Windows.Input.Manipulations.resources.dll,21992
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,System.Windows.Presentation.resources.dll,20248
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,UIAutomationClient.resources.dll,26088
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,UIAutomationClientsideProviders.resources.dll,27144
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,UIAutomationProvider.resources.dll,20968
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,UIAutomationTypes.resources.dll,24072
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,WindowsBase.resources.dll,101352
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF\ko,WindowsFormsIntegration.resources.dll,21992
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,NaturalLanguage6.dll,18704
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,NlsData0009.dll,18704
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,NlsLexicons0009.dll,18704
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PenIMC.dll,12736
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PenIMC2_v0400.dll,121896
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PenIMC_v0400.dll,21536
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationBuildTasks.dll,612632
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationCore.dll,3654696
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework-SystemCore.dll,26384
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework-SystemData.dll,18864
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework-SystemDrawing.dll,25368
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework-SystemXml.dll,25360
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework-SystemXmlLinq.dll,23320
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.Aero.dll,253208
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.Aero2.dll,257304
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.AeroLite.dll,182040
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.Classic.dll,191768
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.dll,6294960
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.Luna.dll,498456
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationFramework.Royale.dll,213272
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationHost_v0400.dll,303648
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationNative_v0400.dll,1165232
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,PresentationUI.dll,858392
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,ReachFramework.dll,677656
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,System.Printing.dll,400152
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,System.Speech.dll,684328
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,System.Windows.Controls.Ribbon.dll,744880
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,System.Windows.Input.Manipulations.dll,68376
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,System.Windows.Presentation.dll,29968
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,UIAutomationClient.dll,172472
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,UIAutomationClientsideProviders.dll,355256
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,UIAutomationProvider.dll,42928
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,UIAutomationTypes.dll,217008
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,WindowsBase.dll,1300400
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,WindowsFormsIntegration.dll,102328
.\Windows\Microsoft.NET\Framework64\v4.0.30319\WPF,wpfgfx_v0400.dll,2052016
.\Windows\Microsoft.NET\Framework64\v4.0.30319,WsatConfig.exe,153632
.\Windows\Microsoft.NET\Framework64\v4.0.30319,XamlBuildTask.dll,133096
.\Windows\Microsoft.NET\Framework64\v4.0.30319,XPThemes.manifest,474
.\Windows\Microsoft.NET\Framework64\v4.0.30319,XsdBuildTask.dll,68584
.\Windows\Microsoft.NET\Framework,sbs_diasymreader.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_microsoft.jscript.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_mscordbi.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_mscorrc.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_mscorsec.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_system.configuration.install.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_system.data.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_system.enterpriseservices.dll,7680
.\Windows\Microsoft.NET\Framework,sbs_wminet_utils.dll,7680
.\Windows\Microsoft.NET\Framework,sbscmp10.dll,7680
.\Windows\Microsoft.NET\Framework,sbscmp20_mscorwks.dll,7680
.\Windows\Microsoft.NET\Framework,sbscmp20_perfcounter.dll,7680
.\Windows\Microsoft.NET\Framework,SharedReg12.dll,7680
.\Windows\Microsoft.NET\Framework\v1.0.3705,installutil.exe.config,353
.\Windows\Microsoft.NET\Framework\v1.0.3705,mscormmc.cfg,5201
.\Windows\Microsoft.NET\Framework\v1.0.3705,mscormmc.dll,96632
.\Windows\Microsoft.NET\Framework\v1.0.3705,regsvcs.exe.config,351
.\Windows\Microsoft.NET\Framework\v1.1.4322,gacutil.exe.config,140
.\Windows\Microsoft.NET\Framework\v1.1.4322,regsvcs.exe.config,353
.\Windows\Microsoft.NET\Framework\v4.0.30319\1033,alinkui.dll,36840
.\Windows\Microsoft.NET\Framework\v4.0.30319\1033,cscui.dll,205592
.\Windows\Microsoft.NET\Framework\v4.0.30319\1033,CvtResUI.dll,20296
.\Windows\Microsoft.NET\Framework\v4.0.30319\1033,FileTrackerUI.dll,23016
.\Windows\Microsoft.NET\Framework\v4.0.30319\1033,vbc7ui.dll,273176
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,alinkui.dll,32232
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,clretwrc.dll,239088
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,cscui.dll,142312
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,CvtResUI.dll,20296
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,dv_aspnetmmc.chm,130249
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,FileTrackerUI.dll,21992
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,Microsoft.VisualBasic.Activities.CompilerUI.dll,185832
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,mscoreeis.dll,32232
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,mscorees.dll,21504
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,mscorsecr.dll,37352
.\Windows\Microsoft.NET\Framework\v4.0.30319\1042,vbc7ui.dll,185832
.\Windows\Microsoft.NET\Framework\v4.0.30319,Accessibility.dll,36904
.\Windows\Microsoft.NET\Framework\v4.0.30319,AddInProcess.exe,42800
.\Windows\Microsoft.NET\Framework\v4.0.30319,AddInProcess.exe.config,161
.\Windows\Microsoft.NET\Framework\v4.0.30319,AddInProcess32.exe,43008
.\Windows\Microsoft.NET\Framework\v4.0.30319,AddInProcess32.exe.config,161
.\Windows\Microsoft.NET\Framework\v4.0.30319,AddInUtil.exe,43520
.\Windows\Microsoft.NET\Framework\v4.0.30319,AddInUtil.exe.config,161
.\Windows\Microsoft.NET\Framework\v4.0.30319,AdoNetDiag.dll,184592
.\Windows\Microsoft.NET\Framework\v4.0.30319,adonetdiag.mof,7526
.\Windows\Microsoft.NET\Framework\v4.0.30319,adonetdiag.mof.uninstall,2000
.\Windows\Microsoft.NET\Framework\v4.0.30319,alink.dll,132376
.\Windows\Microsoft.NET\Framework\v4.0.30319,AppLaunch.exe,103528
.\Windows\Microsoft.NET\Framework\v4.0.30319,applaunch.exe.config,281
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,ApplicationConfigurationPage.cs,700
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,NavigationBar.cs,635
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,PasswordValueTextBox.cs,941
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,ProvidersPage.cs,4726
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,SecurityPage.cs,3030
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,WebAdminPage.cs,48004
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Code,WizardPage.cs,572
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_Data,GroupedProviders.xml,317
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_GlobalResources,AppConfigCommon.ko.resx,786
.\Windows\Microsoft.NET\Framework\v4.0.30319\ASP.NETWebAdminFiles\App_GlobalResources,AppConfigCommon.resx,777
